"ward","cid","county","wid","vid","village","county_2","subCounty_2","lhz","studyGroup","team_2"
"Chewani","11","Tana River","12","152","Rhoka","Tana River","",2,1,9
"Chewani","11","Tana River","12","152","Rhoka","Tana River","",2,1,9
"Chewani","11","Tana River","12","152","Rhoka","Tana River","",2,1,9
"Chewani","11","Tana River","12","152","Rhoka","Tana River","",2,1,9
"Chewani","11","Tana River","12","152","Rhoka","Tana River","",2,1,9
"Chewani","11","Tana River","12","152","Rhoka","Tana River","",2,1,9
"Chewani","11","Tana River","12","152","Rhoka","Tana River","",2,1,9
"Chewani","11","Tana River","12","152","Rhoka","Tana River","",2,1,9
"Churo/Amaya","1","Baringo","13","8","Amaya",NA,NA,NA,NA,NA
"Churo/Amaya","1","Baringo","13","8","Amaya",NA,NA,NA,NA,NA
"Churo/Amaya","1","Baringo","13","8","Amaya",NA,NA,NA,NA,NA
"Churo/Amaya","1","Baringo","13","8","Amaya",NA,NA,NA,NA,NA
"Churo/Amaya","1","Baringo","13","8","Amaya",NA,NA,NA,NA,NA
"Churo/Amaya","1","Baringo","13","8","Amaya",NA,NA,NA,NA,NA
"Churo/Amaya","1","Baringo","13","8","Amaya",NA,NA,NA,NA,NA
"Churo/Amaya","1","Baringo","13","8","Amaya",NA,NA,NA,NA,NA
"Churo/Amaya","1","Baringo","13","8","Amaya",NA,NA,NA,NA,NA
"Churo/Amaya","1","Baringo","13","8","Amaya",NA,NA,NA,NA,NA
"Churo/Amaya","1","Baringo","13","8","Amaya",NA,NA,NA,NA,NA
"Churo/Amaya","1","Baringo","13","8","Amaya",NA,NA,NA,NA,NA
"Churo/Amaya","1","Baringo","13","8","Amaya",NA,NA,NA,NA,NA
"Churo/Amaya","1","Baringo","13","8","Amaya",NA,NA,NA,NA,NA
"Churo/Amaya","1","Baringo","13","183","village 7",NA,NA,NA,NA,NA
"Dabaso","4","Kilifi","14","184","village 8","Kilifi","Kilifi North Sub County",5,2,9
"Dabaso","4","Kilifi","14","184","village 8","Kilifi","Kilifi North Sub County",5,2,9
"Dabaso","4","Kilifi","14","184","village 8","Kilifi","Kilifi North Sub County",5,2,9
"Dabaso","4","Kilifi","14","184","village 8","Kilifi","Kilifi North Sub County",5,2,9
"Dabaso","4","Kilifi","14","184","village 8","Kilifi","Kilifi North Sub County",5,2,9
"Dabaso","4","Kilifi","14","184","village 8","Kilifi","Kilifi North Sub County",5,2,9
"Dabaso","4","Kilifi","14","184","village 8","Kilifi","Kilifi North Sub County",5,2,9
"Dabaso","4","Kilifi","14","184","village 8","Kilifi","Kilifi North Sub County",5,2,9
"Dabaso","4","Kilifi","14","184","village 8","Kilifi","Kilifi North Sub County",5,2,9
"Dabaso","4","Kilifi","14","184","village 8","Kilifi","Kilifi North Sub County",5,2,9
"Dabaso","4","Kilifi","14","184","village 8","Kilifi","Kilifi North Sub County",5,2,9
"Dabaso","4","Kilifi","14","184","village 8","Kilifi","Kilifi North Sub County",5,2,9
"Dabaso","4","Kilifi","14","184","village 8","Kilifi","Kilifi North Sub County",5,2,9
"Dabaso","4","Kilifi","14","184","village 8","Kilifi","Kilifi North Sub County",5,2,9
"Dabaso","4","Kilifi","14","184","village 8","Kilifi","Kilifi North Sub County",5,2,9
"Dadaab","2","Garissa","15","246","village 70","Garissa","Dadaab Sub County",2,2,7
"Dadaab","2","Garissa","15","246","village 70","Garissa","Dadaab Sub County",2,2,7
"Dadaab","2","Garissa","15","246","village 70","Garissa","Dadaab Sub County",2,2,7
"Dadaab","2","Garissa","15","246","village 70","Garissa","Dadaab Sub County",2,2,7
"Dadaab","2","Garissa","15","246","village 70","Garissa","Dadaab Sub County",2,2,7
"Dadaab","2","Garissa","15","246","village 70","Garissa","Dadaab Sub County",2,2,7
"Dadaab","2","Garissa","15","246","village 70","Garissa","Dadaab Sub County",2,2,7
"Dadaab","2","Garissa","15","246","village 70","Garissa","Dadaab Sub County",2,2,7
"Dadaab","2","Garissa","15","246","village 70","Garissa","Dadaab Sub County",2,2,7
"Dadaab","2","Garissa","15","246","village 70","Garissa","Dadaab Sub County",2,2,7
"Dadaab","2","Garissa","15","246","village 70","Garissa","Dadaab Sub County",2,2,7
"Dadaab","2","Garissa","15","246","village 70","Garissa","Dadaab Sub County",2,2,7
"Dadaab","2","Garissa","15","185","village 9","Garissa","Dadaab Sub County",2,2,7
"Dadaab","2","Garissa","15","246","village 70","Garissa","Dadaab Sub County",2,2,7
"Dadaab","2","Garissa","15","246","village 70","Garissa","Dadaab Sub County",2,2,7
"Dadaab","2","Garissa","15","185","village 9","Garissa","Dadaab Sub County",2,2,7
"Dadaab","2","Garissa","15","185","village 9","Garissa","Dadaab Sub County",2,2,7
"Dadaab","2","Garissa","15","246","village 70","Garissa","Dadaab Sub County",2,2,7
"Dadaab","2","Garissa","15","185","village 9","Garissa","Dadaab Sub County",2,2,7
"Dadaab","2","Garissa","15","185","village 9","Garissa","Dadaab Sub County",2,2,7
"Dadaab","2","Garissa","15","185","village 9","Garissa","Dadaab Sub County",2,2,7
"Dadaab","2","Garissa","15","185","village 9","Garissa","Dadaab Sub County",2,2,7
"Dadaab","2","Garissa","15","185","village 9","Garissa","Dadaab Sub County",2,2,7
"Dadaab","2","Garissa","15","185","village 9","Garissa","Dadaab Sub County",2,2,7
"Dadaab","2","Garissa","15","185","village 9","Garissa","Dadaab Sub County",2,2,7
"Dadaab","2","Garissa","15","185","village 9","Garissa","Dadaab Sub County",2,2,7
"Dadaab","2","Garissa","15","185","village 9","Garissa","Dadaab Sub County",2,2,7
"Dadaab","2","Garissa","15","185","village 9","Garissa","Dadaab Sub County",2,2,7
"Dadaab","2","Garissa","15","185","village 9","Garissa","Dadaab Sub County",2,2,7
"Danyere","2","Garissa","17","147","Orahey","Garissa","Balambala",2,1,7
"Danyere","2","Garissa","17","147","Orahey","Garissa","Balambala",2,1,7
"Danyere","2","Garissa","16","30","Derbi","Garissa","Balambala",2,1,7
"Danyere","2","Garissa","17","147","Orahey","Garissa","Balambala",2,1,7
"Danyere","2","Garissa","16","30","Derbi","Garissa","Balambala",2,1,7
"Danyere","2","Garissa","16","30","Derbi","Garissa","Balambala",2,1,7
"Danyere","2","Garissa","17","147","Orahey","Garissa","Balambala",2,1,7
"Danyere","2","Garissa","16","30","Derbi","Garissa","Balambala",2,1,7
"Danyere","2","Garissa","16","30","Derbi","Garissa","Balambala",2,1,7
"Danyere","2","Garissa","16","30","Derbi","Garissa","Balambala",2,1,7
"Danyere","2","Garissa","17","147","Orahey","Garissa","Balambala",2,1,7
"Danyere","2","Garissa","16","30","Derbi","Garissa","Balambala",2,1,7
"Danyere","2","Garissa","16","30","Derbi","Garissa","Balambala",2,1,7
"Danyere","2","Garissa","17","147","Orahey","Garissa","Balambala",2,1,7
"Danyere","2","Garissa","16","30","Derbi","Garissa","Balambala",2,1,7
"Danyere","2","Garissa","17","147","Orahey","Garissa","Balambala",2,1,7
"Danyere","2","Garissa","16","30","Derbi","Garissa","Balambala",2,1,7
"Danyere","2","Garissa","16","30","Derbi","Garissa","Balambala",2,1,7
"Danyere","2","Garissa","17","147","Orahey","Garissa","Balambala",2,1,7
"Danyere","2","Garissa","16","30","Derbi","Garissa","Balambala",2,1,7
"Danyere","2","Garissa","17","147","Orahey","Garissa","Balambala",2,1,7
"Danyere","2","Garissa","16","30","Derbi","Garissa","Balambala",2,1,7
"Danyere","2","Garissa","17","147","Orahey","Garissa","Balambala",2,1,7
"Danyere","2","Garissa","17","147","Orahey","Garissa","Balambala",2,1,7
"Danyere","2","Garissa","17","148","Orahey","Garissa","Balambala",2,1,7
"Danyere","2","Garissa","17","147","Orahey","Garissa","Balambala",2,1,7
"Danyere","2","Garissa","17","147","Orahey","Garissa","Balambala",2,1,7
"Emining","1","Baringo","18","72","Koitumet","Baringo","Mogotio",3,1,8
"Emining","1","Baringo","18","104","Majimoto","Baringo","Mogotio",3,1,8
"Emining","1","Baringo","18","72","Koitumet","Baringo","Mogotio",3,1,8
"Emining","1","Baringo","18","104","Majimoto","Baringo","Mogotio",3,1,8
"Emining","1","Baringo","18","72","Koitumet","Baringo","Mogotio",3,1,8
"Emining","1","Baringo","18","72","Koitumet","Baringo","Mogotio",3,1,8
"Emining","1","Baringo","18","104","Majimoto","Baringo","Mogotio",3,1,8
"Emining","1","Baringo","18","72","Koitumet","Baringo","Mogotio",3,1,8
"Emining","1","Baringo","18","72","Koitumet","Baringo","Mogotio",3,1,8
"Emining","1","Baringo","18","104","Majimoto","Baringo","Mogotio",3,1,8
"Emining","1","Baringo","18","104","Majimoto","Baringo","Mogotio",3,1,8
"Emining","1","Baringo","18","72","Koitumet","Baringo","Mogotio",3,1,8
"Emining","1","Baringo","18","72","Koitumet","Baringo","Mogotio",3,1,8
"Emining","1","Baringo","18","104","Majimoto","Baringo","Mogotio",3,1,8
"Emining","1","Baringo","18","72","Koitumet","Baringo","Mogotio",3,1,8
"Emining","1","Baringo","18","72","Koitumet","Baringo","Mogotio",3,1,8
"Emining","1","Baringo","18","72","Koitumet","Baringo","Mogotio",3,1,8
"Emining","1","Baringo","18","72","Koitumet","Baringo","Mogotio",3,1,8
"Emining","1","Baringo","18","104","Majimoto","Baringo","Mogotio",3,1,8
"Emining","1","Baringo","18","104","Majimoto","Baringo","Mogotio",3,1,8
"Emining","1","Baringo","18","104","Majimoto","Baringo","Mogotio",3,1,8
"Emining","1","Baringo","18","72","Koitumet","Baringo","Mogotio",3,1,8
"Emining","1","Baringo","18","104","Majimoto","Baringo","Mogotio",3,1,8
"Emining","1","Baringo","18","104","Majimoto","Baringo","Mogotio",3,1,8
"Emining","1","Baringo","18","104","Majimoto","Baringo","Mogotio",3,1,8
"Emining","1","Baringo","18","104","Majimoto","Baringo","Mogotio",3,1,8
"Emining","1","Baringo","18","72","Koitumet","Baringo","Mogotio",3,1,8
"Emining","1","Baringo","18","104","Majimoto","Baringo","Mogotio",3,1,8
"Emining","1","Baringo","18","72","Koitumet","Baringo","Mogotio",3,1,8
"Emining","1","Baringo","18","104","Majimoto","Baringo","Mogotio",3,1,8
"Endau/malalani","5","Kitui","19","186","village 10","Kitui","Kitui East Sub County",4,2,7
"Endau/malalani","5","Kitui","19","186","village 10","Kitui","Kitui East Sub County",4,2,7
"Endau/malalani","5","Kitui","19","186","village 10","Kitui","Kitui East Sub County",4,2,7
"Endau/malalani","5","Kitui","19","186","village 10","Kitui","Kitui East Sub County",4,2,7
"Endau/malalani","5","Kitui","19","186","village 10","Kitui","Kitui East Sub County",4,2,7
"Endau/malalani","5","Kitui","19","186","village 10","Kitui","Kitui East Sub County",4,2,7
"Endau/malalani","5","Kitui","19","186","village 10","Kitui","Kitui East Sub County",4,2,7
"Endau/malalani","5","Kitui","19","186","village 10","Kitui","Kitui East Sub County",4,2,7
"Endau/malalani","5","Kitui","19","186","village 10","Kitui","Kitui East Sub County",4,2,7
"Endau/malalani","5","Kitui","19","186","village 10","Kitui","Kitui East Sub County",4,2,7
"Endau/malalani","5","Kitui","19","247","village 71","Kitui","Kitui East Sub County",4,2,7
"Endau/malalani","5","Kitui","19","186","village 10","Kitui","Kitui East Sub County",4,2,7
"Endau/malalani","5","Kitui","19","186","village 10","Kitui","Kitui East Sub County",4,2,7
"Endau/malalani","5","Kitui","19","186","village 10","Kitui","Kitui East Sub County",4,2,7
"Endau/malalani","5","Kitui","19","186","village 10","Kitui","Kitui East Sub County",4,2,7
"Ewalel","1","Baringo","20","168","Talai","Baringo","Baringo Central Sub County",3,2,8
"Ewalel","1","Baringo","20","68","Kipcherere","Baringo","Baringo Central Sub County",3,2,8
"Ewalel","1","Baringo","20","187","village 11","Baringo","Baringo Central Sub County",3,2,8
"Ewalel","1","Baringo","20","168","Talai","Baringo","Baringo Central Sub County",3,2,8
"Ewalel","1","Baringo","20","187","village 11","Baringo","Baringo Central Sub County",3,2,8
"Ewalel","1","Baringo","20","187","village 11","Baringo","Baringo Central Sub County",3,2,8
"Ewalel","1","Baringo","20","68","Kipcherere","Baringo","Baringo Central Sub County",3,2,8
"Ewalel","1","Baringo","20","68","Kipcherere","Baringo","Baringo Central Sub County",3,2,8
"Ewalel","1","Baringo","20","187","village 11","Baringo","Baringo Central Sub County",3,2,8
"Ewalel","1","Baringo","20","187","village 11","Baringo","Baringo Central Sub County",3,2,8
"Ewalel","1","Baringo","20","168","Talai","Baringo","Baringo Central Sub County",3,2,8
"Ewalel","1","Baringo","20","168","Talai","Baringo","Baringo Central Sub County",3,2,8
"Ewalel","1","Baringo","20","68","Kipcherere","Baringo","Baringo Central Sub County",3,2,8
"Ewalel","1","Baringo","20","68","Kipcherere","Baringo","Baringo Central Sub County",3,2,8
"Ewalel","1","Baringo","20","187","village 11","Baringo","Baringo Central Sub County",3,2,8
"Ewalel","1","Baringo","20","168","Talai","Baringo","Baringo Central Sub County",3,2,8
"Ewalel","1","Baringo","20","168","Talai","Baringo","Baringo Central Sub County",3,2,8
"Ewalel","1","Baringo","20","68","Kipcherere","Baringo","Baringo Central Sub County",3,2,8
"Ewalel","1","Baringo","20","68","Kipcherere","Baringo","Baringo Central Sub County",3,2,8
"Ewalel","1","Baringo","20","187","village 11","Baringo","Baringo Central Sub County",3,2,8
"Ewalel","1","Baringo","20","187","village 11","Baringo","Baringo Central Sub County",3,2,8
"Ewalel","1","Baringo","20","187","village 11","Baringo","Baringo Central Sub County",3,2,8
"Ewalel","1","Baringo","20","168","Talai","Baringo","Baringo Central Sub County",3,2,8
"Ewalel","1","Baringo","20","168","Talai","Baringo","Baringo Central Sub County",3,2,8
"Ewalel","1","Baringo","20","187","village 11","Baringo","Baringo Central Sub County",3,2,8
"Ewalel","1","Baringo","20","168","Talai","Baringo","Baringo Central Sub County",3,2,8
"Ewalel","1","Baringo","20","187","village 11","Baringo","Baringo Central Sub County",3,2,8
"Ewalel","1","Baringo","20","68","Kipcherere","Baringo","Baringo Central Sub County",3,2,8
"Ewalel","1","Baringo","20","187","village 11","Baringo","Baringo Central Sub County",3,2,8
"Ewalel","1","Baringo","20","168","Talai","Baringo","Baringo Central Sub County",3,2,8
"Ewalel","1","Baringo","20","168","Talai","Baringo","Baringo Central Sub County",3,2,8
"Ewalel","1","Baringo","20","68","Kipcherere","Baringo","Baringo Central Sub County",3,2,8
"Ewalel","1","Baringo","20","68","Kipcherere","Baringo","Baringo Central Sub County",3,2,8
"Ewalel","1","Baringo","20","168","Talai","Baringo","Baringo Central Sub County",3,2,8
"Ewalel","1","Baringo","20","68","Kipcherere","Baringo","Baringo Central Sub County",3,2,8
"Ewalel","1","Baringo","20","168","Talai","Baringo","Baringo Central Sub County",3,2,8
"Ewalel","1","Baringo","20","168","Talai","Baringo","Baringo Central Sub County",3,2,8
"Ewalel","1","Baringo","20","187","village 11","Baringo","Baringo Central Sub County",3,2,8
"Ewalel","1","Baringo","20","68","Kipcherere","Baringo","Baringo Central Sub County",3,2,8
"Ewalel","1","Baringo","20","187","village 11","Baringo","Baringo Central Sub County",3,2,8
"Ewalel","1","Baringo","20","168","Talai","Baringo","Baringo Central Sub County",3,2,8
"Ewalel","1","Baringo","20","68","Kipcherere","Baringo","Baringo Central Sub County",3,2,8
"Ewalel","1","Baringo","20","187","village 11","Baringo","Baringo Central Sub County",3,2,8
"Ewalel/chapchap","1","Baringo","20","68","Kipcherere","Baringo","Baringo Central Sub County",3,2,8
"Ewalel/chapchap","1","Baringo","20","168","Talai","Baringo","Baringo Central Sub County",3,2,8
"Ewalel/chapchap","1","Baringo","20","187","village 11","Baringo","Baringo Central Sub County",3,2,8
"Ewalel/chapchap","1","Baringo","20","187","village 11","Baringo","Baringo Central Sub County",3,2,8
"Ewalel/chapchap","1","Baringo","20","187","village 11","Baringo","Baringo Central Sub County",3,2,8
"Ewalel/chapchap","1","Baringo","20","187","village 11","Baringo","Baringo Central Sub County",3,2,8
"Ewalel/chapchap","1","Baringo","20","68","Kipcherere","Baringo","Baringo Central Sub County",3,2,8
"Ewalel/chapchap","1","Baringo","20","187","village 11","Baringo","Baringo Central Sub County",3,2,8
"Ewalel/chapchap","1","Baringo","20","68","Kipcherere","Baringo","Baringo Central Sub County",3,2,8
"Ewalel/chapchap","1","Baringo","20","187","village 11","Baringo","Baringo Central Sub County",3,2,8
"Ewalel/chapchap","1","Baringo","20","168","Talai","Baringo","Baringo Central Sub County",3,2,8
"Ewalel/chapchap","1","Baringo","20","187","village 11","Baringo","Baringo Central Sub County",3,2,8
"Ewalel/chapchap","1","Baringo","20","168","Talai","Baringo","Baringo Central Sub County",3,2,8
"Ewalel/chapchap","1","Baringo","20","68","Kipcherere","Baringo","Baringo Central Sub County",3,2,8
"Ewalel/chapchap","1","Baringo","20","187","village 11","Baringo","Baringo Central Sub County",3,2,8
"Ewalel/chapchap","1","Baringo","20","187","village 11","Baringo","Baringo Central Sub County",3,2,8
"Ewalel/chapchap","1","Baringo","20","187","village 11","Baringo","Baringo Central Sub County",3,2,8
"Ewalel/chapchap","1","Baringo","20","168","Talai","Baringo","Baringo Central Sub County",3,2,8
"Ewalel/chapchap","1","Baringo","20","68","Kipcherere","Baringo","Baringo Central Sub County",3,2,8
"Ewalel/chapchap","1","Baringo","20","187","village 11","Baringo","Baringo Central Sub County",3,2,8
"Ewalel/chapchap","1","Baringo","20","168","Talai","Baringo","Baringo Central Sub County",3,2,8
"Ewalel/chapchap","1","Baringo","20","168","Talai","Baringo","Baringo Central Sub County",3,2,8
"Ewalel/chapchap","1","Baringo","20","68","Kipcherere","Baringo","Baringo Central Sub County",3,2,8
"Ewalel/chapchap","1","Baringo","20","168","Talai","Baringo","Baringo Central Sub County",3,2,8
"Ewalel/chapchap","1","Baringo","20","187","village 11","Baringo","Baringo Central Sub County",3,2,8
"Ewalel/chapchap","1","Baringo","20","68","Kipcherere","Baringo","Baringo Central Sub County",3,2,8
"Ewalel/chapchap","1","Baringo","20","168","Talai","Baringo","Baringo Central Sub County",3,2,8
"Ewalel/chapchap","1","Baringo","20","168","Talai","Baringo","Baringo Central Sub County",3,2,8
"Ewalel/chapchap","1","Baringo","20","187","village 11","Baringo","Baringo Central Sub County",3,2,8
"Ewalel/chapchap","1","Baringo","20","168","Talai","Baringo","Baringo Central Sub County",3,2,8
"Ewalel/chapchap","1","Baringo","20","187","village 11","Baringo","Baringo Central Sub County",3,2,8
"Ewalel/chapchap","1","Baringo","20","68","Kipcherere","Baringo","Baringo Central Sub County",3,2,8
"Ewalel/chapchap","1","Baringo","20","168","Talai","Baringo","Baringo Central Sub County",3,2,8
"Ewalel/chapchap","1","Baringo","20","68","Kipcherere","Baringo","Baringo Central Sub County",3,2,8
"Ewalel/chapchap","1","Baringo","20","168","Talai","Baringo","Baringo Central Sub County",3,2,8
"Ewalel/chapchap","1","Baringo","20","187","village 11","Baringo","Baringo Central Sub County",3,2,8
"Ewalel/chapchap","1","Baringo","20","168","Talai","Baringo","Baringo Central Sub County",3,2,8
"Ewalel/chapchap","1","Baringo","20","168","Talai","Baringo","Baringo Central Sub County",3,2,8
"Ewalel/chapchap","1","Baringo","20","168","Talai","Baringo","Baringo Central Sub County",3,2,8
"Ewalel/chapchap","1","Baringo","20","68","Kipcherere","Baringo","Baringo Central Sub County",3,2,8
"Ewalel/chapchap","1","Baringo","20","68","Kipcherere","Baringo","Baringo Central Sub County",3,2,8
"Ewalel/chapchap","1","Baringo","20","68","Kipcherere","Baringo","Baringo Central Sub County",3,2,8
"Ewalel/chapchap","1","Baringo","20","68","Kipcherere","Baringo","Baringo Central Sub County",3,2,8
"Garsen Central","11","Tana River","21","142","Odole",NA,NA,NA,NA,NA
"Garsen Central","11","Tana River","21","142","Odole",NA,NA,NA,NA,NA
"Garsen Central","11","Tana River","21","142","Odole",NA,NA,NA,NA,NA
"Garsen Central","11","Tana River","21","142","Odole",NA,NA,NA,NA,NA
"Garsen Central","11","Tana River","21","142","Odole",NA,NA,NA,NA,NA
"Garsen Central","11","Tana River","21","142","Odole",NA,NA,NA,NA,NA
"Garsen Central","11","Tana River","21","142","Odole",NA,NA,NA,NA,NA
"Garsen Central","11","Tana River","21","142","Odole",NA,NA,NA,NA,NA
"Garsen Central","11","Tana River","21","142","Odole",NA,NA,NA,NA,NA
"Garsen Central","11","Tana River","21","142","Odole",NA,NA,NA,NA,NA
"Garsen Central","11","Tana River","21","142","Odole",NA,NA,NA,NA,NA
"Garsen Central","11","Tana River","21","142","Odole",NA,NA,NA,NA,NA
"Garsen Central","11","Tana River","21","142","Odole",NA,NA,NA,NA,NA
"Garsen Central","11","Tana River","21","142","Odole",NA,NA,NA,NA,NA
"Garsen Central","11","Tana River","21","142","Odole",NA,NA,NA,NA,NA
"Garsen South","11","Tana River","22","156","Shirikisho-kibusu","Tana River","",2,1,9
"Garsen South","11","Tana River","22","156","Shirikisho-kibusu","Tana River","",2,1,9
